# All DFT energies per atom shifted by 0.795023
# Structure Cluster_id Vol_per_atom DFT_eng(eV/atom) Computed_eng(eV/atom)
GRP-DC-P-UNPERTURBED+ISO 1    2.43909076e+01   -4.47680250e+00   -4.99939504e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.48114313e+01   -4.44830850e+00   -5.00091475e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.52367609e+01   -4.41806200e+00   -5.00234388e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.56669238e+01   -4.38620100e+00   -5.00369150e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.61019473e+01   -4.35285500e+00   -5.00496474e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.65418585e+01   -4.31815350e+00   -5.00616906e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.69866850e+01   -4.28221500e+00   -5.00730855e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.74364539e+01   -4.24515750e+00   -5.00838613e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.78911926e+01   -4.20708900e+00   -5.00940380e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.83509283e+01   -4.16810400e+00   -5.01036276e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.88156884e+01   -4.12829495e+00   -5.01126360e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.92855003e+01   -4.08775065e+00   -5.01210643e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.97603911e+01   -4.04655515e+00   -5.01289102e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.02403882e+01   -4.00478350e+00   -5.01361691e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.07255190e+01   -3.96251370e+00   -5.01428353e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.12158106e+01   -3.91981065e+00   -5.01489028e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.17112905e+01   -3.87673710e+00   -5.01543664e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.22119859e+01   -3.83335120e+00   -5.01592225e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.27179242e+01   -3.78970785e+00   -5.01634700e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.32291326e+01   -3.74585750e+00   -5.01671089e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.37456384e+01   -3.70184745e+00   -5.01701398e-02
GRP-DC-P-UNPERTURBED+ISO 1    3.42674690e+01   -3.65772100e+00   -5.01725632e-02
